WELL_NAME;DEPTH;Kp;AK_XM;GK_XM;NGK_XM;BK_XM;PL_XM;TVDSS
321_65;1692.800000;-999.250000;211.620000;3.753000;2.402000;-999.250000;2.519000;1324.780000
321_65;1692.900000;-999.250000;210.270000;3.532000;2.426000;-999.250000;2.512000;1324.880000
321_65;1693.100000;-999.250000;209.555000;3.926000;2.526000;-999.250000;2.497000;1325.080000
321_65;1693.200000;-999.250000;210.190000;4.656000;2.442000;-999.250000;2.510000;1325.180000
321_65;1693.300000;-999.250000;213.770000;5.385000;2.357000;-999.250000;2.523000;1325.280000
321_65;1693.400000;-999.250000;217.350000;5.944000;2.221000;-999.250000;2.536000;1325.380000
321_65;1693.500000;-999.250000;220.845000;6.503000;2.085000;-999.250000;2.548000;1325.480000
321_65;1693.600000;-999.250000;224.340000;6.396000;2.041000;-999.250000;2.555000;1325.580000
321_65;1693.700000;-999.250000;225.295000;6.290000;1.996000;-999.250000;2.562000;1325.680000
321_65;1693.800000;-999.250000;226.250000;5.920000;2.035000;-999.250000;2.560000;1325.780000
321_65;1693.900000;-999.250000;225.830000;5.551000;2.073000;-999.250000;2.558000;1325.880000
321_65;1694.000000;-999.250000;225.410000;5.838000;2.116000;-999.250000;2.556000;1325.980000
321_65;1694.100000;-999.250000;225.705000;6.125000;2.160000;-999.250000;2.553000;1326.080000
321_65;1694.200000;-999.250000;226.000000;6.733000;2.168000;-999.250000;2.563000;1326.180000
321_65;1694.300000;-999.250000;227.140000;7.340000;2.175000;-999.250000;2.572000;1326.280000
321_65;1694.400000;-999.250000;228.280000;6.762000;2.203000;-999.250000;2.571000;1326.380000
321_65;1694.500000;-999.250000;227.135000;6.184000;2.231000;-999.250000;2.570000;1326.480000
321_65;1694.600000;-999.250000;225.990000;4.930000;2.351000;-999.250000;2.556000;1326.580000
321_65;1694.700000;-999.250000;222.120000;3.675000;2.471000;-999.250000;2.543000;1326.680000
321_65;1694.800000;-999.250000;218.250000;3.150000;2.643000;-999.250000;2.534000;1326.780000
321_65;1694.900000;-999.250000;213.570000;2.625000;2.815000;-999.250000;2.525000;1326.880000
321_65;1695.600000;-999.250000;209.390000;2.635000;3.014000;-999.250000;2.466000;1327.580000
321_65;1695.700000;-999.250000;212.930000;2.917000;2.926000;-999.250000;2.449000;1327.680000
321_65;1695.800000;-999.250000;216.470000;3.419000;2.814000;-999.250000;2.430000;1327.780000
321_65;1695.900000;-999.250000;221.420000;3.921000;2.702000;-999.250000;2.410000;1327.880000
321_65;1696.000000;-999.250000;226.370000;4.730000;2.569000;-999.250000;2.417000;1327.980000
321_65;1696.100000;-999.250000;230.535000;5.539000;2.437000;-999.250000;2.424000;1328.080000
321_65;1696.200000;-999.250000;234.700000;5.576000;2.378000;-999.250000;2.440000;1328.180000
321_65;1696.300000;-999.250000;235.410000;5.613000;2.319000;-999.250000;2.456000;1328.280000
321_65;1696.400000;-999.250000;236.120000;4.769000;2.362000;-999.250000;2.454000;1328.380000
321_65;1696.500000;-999.250000;233.055000;3.925000;2.404000;-999.250000;2.452000;1328.480000
321_65;1696.600000;-999.250000;229.990000;3.373000;2.526000;-999.250000;2.438000;1328.580000
321_65;1696.700000;-999.250000;226.790000;2.821000;2.647000;-999.250000;2.423000;1328.680000
321_65;1696.800000;-999.250000;223.590000;3.028000;2.737000;-999.250000;2.431000;1328.780000
321_65;1696.900000;-999.250000;222.820000;3.234000;2.827000;-999.250000;2.438000;1328.880000
321_65;1697.000000;-999.250000;222.050000;3.564000;2.792000;-999.250000;2.457000;1328.980000
321_65;1697.100000;-999.250000;222.585000;3.895000;2.757000;-999.250000;2.476000;1329.080000
321_65;1697.200000;-999.250000;223.120000;4.034000;2.720000;-999.250000;2.476000;1329.180000
321_65;1697.300000;-999.250000;222.400000;4.173000;2.682000;-999.250000;2.475000;1329.280000
321_65;1697.400000;-999.250000;221.680000;3.359000;2.715000;-999.250000;2.459000;1329.380000
321_65;1697.500000;-999.250000;219.040000;2.546000;2.749000;-999.250000;2.444000;1329.480000
321_65;1697.600000;-999.250000;216.400000;2.358000;2.847000;-999.250000;2.436000;1329.580000
321_65;1697.700000;-999.250000;214.380000;2.170000;2.945000;-999.250000;2.427000;1329.680000
321_65;1697.800000;-999.250000;212.360000;2.393000;2.972000;-999.250000;2.430000;1329.780000
321_65;1697.900000;-999.250000;212.485000;2.616000;2.999000;-999.250000;2.432000;1329.880000
321_65;1698.000000;-999.250000;212.610000;3.029000;2.922000;-999.250000;2.431000;1329.980000
321_65;1698.100000;-999.250000;214.325000;3.442000;2.844000;-999.250000;2.431000;1330.080000
321_65;1698.200000;-999.250000;216.040000;3.465000;2.776000;-999.250000;2.438000;1330.180000
321_65;1698.300000;-999.250000;217.175000;3.488000;2.708000;-999.250000;2.445000;1330.280000
321_65;1698.400000;-999.250000;218.310000;3.438000;2.697000;-999.250000;2.452000;1330.380000
321_65;1698.500000;-999.250000;217.605000;3.388000;2.687000;-999.250000;2.459000;1330.480000
321_65;1698.600000;-999.250000;216.900000;3.068000;2.735000;-999.250000;2.468000;1330.580000
321_65;1698.700000;-999.250000;215.105000;2.748000;2.783000;-999.250000;2.477000;1330.680000
321_65;1698.800000;-999.250000;213.310000;2.676000;2.816000;-999.250000;2.483000;1330.780000
321_65;1698.900000;-999.250000;211.905000;2.605000;2.850000;-999.250000;2.488000;1330.880000
321_65;1699.000000;-999.250000;210.500000;2.700000;2.867000;-999.250000;2.481000;1330.980000
321_65;1699.100000;-999.250000;209.815000;2.794000;2.885000;-999.250000;2.474000;1331.080000
321_65;1699.200000;-999.250000;209.130000;2.823000;2.889000;-999.250000;2.472000;1331.180000
321_65;1699.900000;-999.250000;212.195000;4.417000;2.564000;-999.250000;2.471000;1331.880000
321_65;1700.000000;-999.250000;215.630000;5.788000;2.375000;-999.250000;2.487000;1331.980000
321_65;1700.100000;-999.250000;219.805000;7.160000;2.187000;-999.250000;2.502000;1332.080000
321_65;1700.200000;-999.250000;223.980000;7.536000;2.030000;-999.250000;2.525000;1332.180000
321_65;1700.300000;-999.250000;228.060000;7.913000;1.873000;-999.250000;2.548000;1332.280000
321_65;1700.400000;-999.250000;232.140000;8.205000;1.797000;-999.250000;2.562000;1332.380000
321_65;1700.500000;-999.250000;236.575000;8.497000;1.721000;-999.250000;2.576000;1332.480000
321_65;1700.600000;-999.250000;241.010000;9.195000;1.694000;-999.250000;2.575000;1332.580000
321_65;1700.700000;-999.250000;245.250000;9.893000;1.668000;-999.250000;2.574000;1332.680000
321_65;1700.800000;-999.250000;249.490000;10.202000;1.641000;-999.250000;2.577000;1332.780000
321_65;1701.400000;-999.250000;247.360000;7.797000;1.789000;-999.250000;2.569000;1333.380000
321_65;1701.500000;-999.250000;241.225000;6.886000;1.852000;-999.250000;2.565000;1333.480000
321_65;1701.600000;-999.250000;235.090000;5.383000;1.941000;-999.250000;2.543000;1333.580000
321_65;1701.700000;-999.250000;228.360000;3.879000;2.029000;-999.250000;2.520000;1333.680000
321_65;1701.800000;-999.250000;221.630000;3.340000;2.123000;-999.250000;2.483000;1333.780000
321_65;1701.900000;-999.250000;217.575000;2.801000;2.218000;-999.250000;2.445000;1333.880000
321_65;1702.000000;-999.250000;213.520000;3.173000;2.240000;-999.250000;2.434000;1333.980000
321_65;1702.100000;-999.250000;214.345000;3.545000;2.261000;-999.250000;2.424000;1334.080000
321_65;1702.200000;-999.250000;215.170000;4.409000;2.213000;-999.250000;2.434000;1334.180000
321_65;1702.300000;-999.250000;219.105000;5.273000;2.165000;-999.250000;2.443000;1334.280000
321_65;1702.400000;-999.250000;223.040000;6.379000;2.034000;-999.250000;2.464000;1334.380000
321_65;1702.500000;-999.250000;226.580000;7.486000;1.903000;-999.250000;2.485000;1334.480000
321_65;1702.600000;-999.250000;230.120000;7.714000;1.821000;-999.250000;2.499000;1334.580000
321_65;1702.700000;-999.250000;232.190000;7.941000;1.738000;-999.250000;2.513000;1334.680000
321_65;1702.800000;-999.250000;234.260000;8.189000;1.720000;-999.250000;2.523000;1334.780000
321_65;1702.900000;-999.250000;235.585000;8.438000;1.702000;-999.250000;2.534000;1334.880000
321_65;1703.000000;-999.250000;236.910000;8.473000;1.698000;-999.250000;2.543000;1334.980000
321_65;1703.100000;-999.250000;238.505000;8.508000;1.694000;-999.250000;2.551000;1335.080000
321_65;1703.200000;-999.250000;240.100000;8.619000;1.688000;-999.250000;2.547000;1335.180000
321_65;1703.300000;-999.250000;241.880000;8.730000;1.682000;-999.250000;2.543000;1335.280000
321_65;1703.400000;-999.250000;243.660000;8.969000;1.667000;-999.250000;2.543000;1335.380000
321_65;1703.500000;-999.250000;245.145000;9.209000;1.651000;-999.250000;2.543000;1335.480000
321_65;1703.600000;-999.250000;246.630000;9.059000;1.655000;-999.250000;2.543000;1335.580000
321_65;1703.700000;-999.250000;246.900000;8.908000;1.660000;-999.250000;2.543000;1335.680000
321_65;1703.800000;-999.250000;247.170000;8.880000;1.661000;-999.250000;2.538000;1335.780000
321_65;1703.900000;-999.250000;245.385000;8.852000;1.661000;-999.250000;2.533000;1335.880000
321_65;1704.000000;-999.250000;243.600000;8.401000;1.696000;-999.250000;2.526000;1335.980000
321_65;1704.100000;-999.250000;240.810000;7.950000;1.730000;-999.250000;2.520000;1336.080000
321_65;1704.200000;-999.250000;238.020000;8.063000;1.752000;-999.250000;2.522000;1336.180000
321_65;1704.300000;-999.250000;235.525000;8.176000;1.773000;-999.250000;2.523000;1336.280000
321_65;1704.400000;-999.250000;233.030000;8.049000;1.776000;-999.250000;2.533000;1336.380000
321_65;1704.500000;-999.250000;232.500000;7.923000;1.780000;-999.250000;2.542000;1336.480000
321_65;1704.600000;-999.250000;231.970000;7.849000;1.770000;-999.250000;2.549000;1336.580000
321_65;1704.700000;-999.250000;232.950000;7.776000;1.760000;-999.250000;2.555000;1336.680000
321_65;1704.800000;-999.250000;233.930000;8.097000;1.750000;-999.250000;2.565000;1336.780000
321_65;1704.900000;-999.250000;235.170000;8.418000;1.739000;-999.250000;2.575000;1336.880000
321_65;1705.000000;-999.250000;236.410000;8.115000;1.728000;-999.250000;2.587000;1336.980000
321_65;1705.100000;-999.250000;236.985000;7.812000;1.717000;-999.250000;2.599000;1337.080000
321_65;1705.200000;-999.250000;237.560000;7.873000;1.727000;-999.250000;2.610000;1337.180000
321_65;1705.300000;-999.250000;237.495000;7.934000;1.737000;-999.250000;2.622000;1337.280000
321_65;1705.400000;-999.250000;237.430000;7.762000;1.734000;-999.250000;2.638000;1337.380000
321_65;1705.500000;-999.250000;235.985000;7.590000;1.732000;-999.250000;2.653000;1337.480000
321_65;1705.600000;-999.250000;234.540000;7.542000;1.751000;-999.250000;2.659000;1337.580000
321_65;1705.700000;-999.250000;231.325000;7.493000;1.770000;-999.250000;2.664000;1337.680000
321_65;1705.800000;-999.250000;228.110000;6.930000;1.814000;-999.250000;2.655000;1337.780000
321_65;1705.900000;-999.250000;225.155000;6.367000;1.859000;-999.250000;2.645000;1337.880000
321_65;1706.000000;-999.250000;222.200000;5.577000;1.922000;-999.250000;2.630000;1337.980000
321_65;1706.100000;-999.250000;223.680000;4.787000;1.985000;-999.250000;2.615000;1338.080000
321_65;1706.200000;-999.250000;225.160000;5.988000;1.997000;-999.250000;2.604000;1338.180000
321_65;1706.300000;-999.250000;232.405000;7.188000;2.009000;-999.250000;2.593000;1338.280000
321_65;1706.400000;-999.250000;239.650000;8.613000;1.917000;-999.250000;2.596000;1338.380000
321_65;1706.500000;-999.250000;248.865000;10.037000;1.824000;-999.250000;2.599000;1338.480000
321_65;1708.700000;-999.250000;243.330000;5.438000;2.302000;-999.250000;2.517000;1340.680000
321_65;1708.800000;-999.250000;231.900000;4.373000;2.462000;-999.250000;2.523000;1340.780000
321_65;1708.900000;-999.250000;220.230000;3.308000;2.621000;-999.250000;2.529000;1340.880000
321_65;1711.000000;-999.250000;210.440000;4.975000;2.130000;-999.250000;2.600000;1342.980000
321_65;1711.100000;-999.250000;212.705000;4.820000;2.145000;-999.250000;2.584000;1343.080000
321_65;1711.200000;-999.250000;214.970000;4.948000;2.167000;-999.250000;2.575000;1343.180000
321_65;1711.300000;-999.250000;215.600000;5.075000;2.189000;-999.250000;2.565000;1343.280000
321_65;1711.400000;-999.250000;216.230000;4.950000;2.189000;-999.250000;2.571000;1343.380000
321_65;1711.500000;-999.250000;216.075000;4.824000;2.189000;-999.250000;2.577000;1343.480000
321_65;1711.600000;-999.250000;215.920000;4.764000;2.186000;-999.250000;2.592000;1343.580000
321_65;1711.700000;-999.250000;216.210000;4.703000;2.183000;-999.250000;2.607000;1343.680000
321_65;1711.800000;-999.250000;216.500000;4.620000;2.186000;-999.250000;2.598000;1343.780000
321_65;1711.900000;-999.250000;217.060000;4.537000;2.189000;-999.250000;2.589000;1343.880000
321_65;1712.000000;-999.250000;217.620000;4.394000;2.180000;-999.250000;2.572000;1343.980000
321_65;1712.100000;-999.250000;217.470000;4.250000;2.170000;-999.250000;2.556000;1344.080000
321_65;1712.200000;-999.250000;217.320000;4.239000;2.181000;-999.250000;2.566000;1344.180000
321_65;1712.300000;-999.250000;215.770000;4.228000;2.193000;-999.250000;2.575000;1344.280000
321_65;1712.400000;-999.250000;214.220000;4.096000;2.223000;-999.250000;2.586000;1344.380000
321_65;1712.500000;-999.250000;211.945000;3.964000;2.253000;-999.250000;2.596000;1344.480000
321_65;1712.600000;-999.250000;209.670000;4.003000;2.283000;-999.250000;2.595000;1344.580000
321_65;1714.100000;-999.250000;216.725000;7.030000;1.997000;-999.250000;2.664000;1346.080000
321_65;1714.200000;-999.250000;225.130000;8.128000;1.885000;-999.250000;2.657000;1346.180000
321_65;1714.300000;-999.250000;233.775000;9.226000;1.774000;-999.250000;2.650000;1346.280000
321_65;1714.400000;-999.250000;242.420000;9.667000;1.720000;-999.250000;2.627000;1346.380000
321_65;1714.500000;-999.250000;247.295000;10.108000;1.666000;-999.250000;2.603000;1346.480000
321_65;1715.400000;-999.250000;248.360000;8.358000;1.840000;-999.250000;2.581000;1347.380000
321_65;1715.500000;-999.250000;241.835000;7.536000;1.893000;-999.250000;2.580000;1347.480000
321_65;1715.600000;-999.250000;235.310000;6.221000;1.983000;-999.250000;2.591000;1347.580000
321_65;1715.700000;-999.250000;230.425000;4.906000;2.072000;-999.250000;2.603000;1347.680000
321_65;1715.800000;-999.250000;225.540000;4.840000;2.102000;-999.250000;2.606000;1347.780000
321_65;1715.900000;-999.250000;224.715000;4.774000;2.133000;-999.250000;2.610000;1347.880000
321_65;1716.000000;-999.250000;223.890000;5.055000;2.119000;-999.250000;2.582000;1347.980000
321_65;1716.100000;-999.250000;225.700000;5.335000;2.106000;-999.250000;2.553000;1348.080000
321_65;1716.200000;-999.250000;227.510000;5.688000;2.040000;-999.250000;2.518000;1348.180000
321_65;1716.300000;-999.250000;229.790000;6.042000;1.975000;-999.250000;2.484000;1348.280000
321_65;1716.400000;-999.250000;232.070000;6.589000;1.931000;-999.250000;2.470000;1348.380000
321_65;1716.500000;-999.250000;234.695000;7.137000;1.887000;-999.250000;2.457000;1348.480000
321_65;1716.600000;-999.250000;237.320000;7.888000;1.851000;-999.250000;2.469000;1348.580000
321_65;1716.700000;-999.250000;240.360000;8.639000;1.815000;-999.250000;2.480000;1348.680000
321_65;1716.800000;-999.250000;243.400000;8.767000;1.791000;-999.250000;2.491000;1348.780000
321_65;1716.900000;-999.250000;245.655000;8.894000;1.766000;-999.250000;2.503000;1348.880000
321_65;1717.000000;-999.250000;247.910000;8.959000;1.765000;-999.250000;2.509000;1348.980000
321_65;1717.100000;-999.250000;248.440000;9.025000;1.764000;-999.250000;2.514000;1349.080000
321_65;1717.200000;-999.250000;248.970000;8.877000;1.782000;-999.250000;2.514000;1349.180000
321_65;1717.300000;-999.250000;247.610000;8.730000;1.799000;-999.250000;2.514000;1349.280000
321_65;1717.400000;-999.250000;246.250000;8.233000;1.839000;-999.250000;2.515000;1349.380000
321_65;1717.500000;-999.250000;243.540000;7.736000;1.879000;-999.250000;2.515000;1349.480000
321_65;1717.600000;-999.250000;240.830000;7.045000;1.932000;-999.250000;2.517000;1349.580000
321_65;1717.700000;-999.250000;237.625000;6.355000;1.985000;-999.250000;2.520000;1349.680000
321_65;1717.800000;-999.250000;234.420000;5.562000;2.033000;-999.250000;2.515000;1349.780000
321_65;1717.900000;-999.250000;231.610000;4.768000;2.080000;-999.250000;2.510000;1349.880000
321_65;1718.000000;-999.250000;228.800000;4.483000;2.122000;-999.250000;2.498000;1349.980000
321_65;1718.100000;-999.250000;227.460000;4.197000;2.164000;-999.250000;2.487000;1350.080000
321_65;1718.200000;-999.250000;226.120000;4.575000;2.159000;-999.250000;2.477000;1350.180000
321_65;1718.300000;-999.250000;226.820000;4.953000;2.154000;-999.250000;2.466000;1350.280000
321_65;1718.400000;-999.250000;227.520000;5.579000;2.102000;-999.250000;2.471000;1350.380000
321_65;1718.500000;-999.250000;229.645000;6.205000;2.049000;-999.250000;2.476000;1350.480000
321_65;1718.600000;-999.250000;231.770000;7.002000;1.966000;-999.250000;2.493000;1350.580000
321_65;1718.700000;-999.250000;233.880000;7.799000;1.883000;-999.250000;2.509000;1350.680000
321_65;1718.800000;-999.250000;235.990000;7.700000;1.856000;-999.250000;2.519000;1350.780000
321_65;1718.900000;-999.250000;236.695000;7.600000;1.829000;-999.250000;2.528000;1350.880000
321_65;1719.000000;-999.250000;237.400000;6.889000;1.852000;-999.250000;2.520000;1350.980000
321_65;1719.100000;-999.250000;236.360000;6.177000;1.875000;-999.250000;2.511000;1351.080000
321_65;1719.200000;-999.250000;235.320000;5.764000;1.941000;-999.250000;2.490000;1351.180000
321_65;1719.300000;-999.250000;233.765000;5.350000;2.007000;-999.250000;2.469000;1351.280000
321_65;1719.400000;-999.250000;232.210000;5.135000;2.057000;-999.250000;2.462000;1351.380000
321_65;1719.500000;-999.250000;231.235000;4.921000;2.108000;-999.250000;2.454000;1351.480000
321_65;1719.600000;-999.250000;230.260000;4.719000;2.143000;-999.250000;2.452000;1351.580000
321_65;1719.700000;-999.250000;229.535000;4.517000;2.178000;-999.250000;2.450000;1351.680000
321_65;1719.800000;-999.250000;228.810000;4.627000;2.179000;-999.250000;2.445000;1351.780000
321_65;1719.900000;-999.250000;227.485000;4.736000;2.180000;-999.250000;2.441000;1351.880000
321_65;1720.000000;-999.250000;226.160000;4.517000;2.173000;-999.250000;2.443000;1351.980000
321_65;1720.100000;-999.250000;224.595000;4.299000;2.165000;-999.250000;2.444000;1352.080000
321_65;1720.200000;-999.250000;223.030000;4.344000;2.175000;-999.250000;2.462000;1352.180000
321_65;1720.300000;-999.250000;222.475000;4.389000;2.186000;-999.250000;2.480000;1352.280000
321_65;1720.400000;-999.250000;221.920000;4.462000;2.171000;-999.250000;2.478000;1352.380000
321_65;1720.500000;-999.250000;223.000000;4.534000;2.156000;-999.250000;2.477000;1352.480000
321_65;1720.600000;-999.250000;224.080000;4.653000;2.111000;-999.250000;2.473000;1352.580000
321_65;1720.700000;-999.250000;226.145000;4.773000;2.066000;-999.250000;2.469000;1352.680000
321_65;1720.800000;-999.250000;228.210000;4.691000;2.042000;-999.250000;2.457000;1352.780000
321_65;1720.900000;-999.250000;230.120000;4.610000;2.017000;-999.250000;2.445000;1352.880000
321_65;1721.000000;-999.250000;232.030000;4.861000;2.007000;-999.250000;2.439000;1352.980000
321_65;1721.100000;-999.250000;233.080000;5.113000;1.998000;-999.250000;2.433000;1353.080000
321_65;1721.200000;-999.250000;234.130000;5.351000;1.995000;-999.250000;2.428000;1353.180000
321_65;1721.300000;-999.250000;234.455000;5.589000;1.992000;-999.250000;2.422000;1353.280000
321_65;1721.400000;-999.250000;234.780000;5.680000;1.971000;-999.250000;2.423000;1353.380000
321_65;1721.500000;-999.250000;234.820000;5.771000;1.950000;-999.250000;2.424000;1353.480000
321_65;1721.600000;-999.250000;234.860000;5.510000;1.968000;-999.250000;2.424000;1353.580000
321_65;1721.700000;-999.250000;234.785000;5.249000;1.986000;-999.250000;2.423000;1353.680000
321_65;1721.800000;-999.250000;234.710000;4.983000;2.010000;-999.250000;2.422000;1353.780000
321_65;1721.900000;-999.250000;234.540000;4.717000;2.033000;-999.250000;2.421000;1353.880000
321_65;1722.000000;-999.250000;234.370000;4.825000;2.048000;-999.250000;2.428000;1353.980000
321_65;1722.100000;-999.250000;234.225000;4.932000;2.062000;-999.250000;2.435000;1354.080000
321_65;1722.200000;-999.250000;234.080000;4.780000;2.064000;-999.250000;2.433000;1354.180000
321_65;1722.300000;-999.250000;234.230000;4.627000;2.066000;-999.250000;2.432000;1354.280000
321_65;1722.400000;-999.250000;234.380000;4.608000;2.065000;-999.250000;2.424000;1354.380000
321_65;1722.500000;-999.250000;234.645000;4.588000;2.064000;-999.250000;2.416000;1354.480000
321_65;1722.600000;-999.250000;234.910000;4.761000;2.051000;-999.250000;2.415000;1354.580000
321_65;1722.700000;-999.250000;234.830000;4.935000;2.039000;-999.250000;2.415000;1354.680000
321_65;1722.800000;-999.250000;234.750000;4.863000;2.016000;-999.250000;2.426000;1354.780000
321_65;1722.900000;-999.250000;234.205000;4.790000;1.994000;-999.250000;2.437000;1354.880000
321_65;1723.000000;-999.250000;233.660000;4.596000;1.994000;-999.250000;2.443000;1354.980000
321_65;1723.100000;-999.250000;233.225000;4.402000;1.995000;-999.250000;2.449000;1355.080000
321_65;1723.200000;-999.250000;232.790000;4.276000;1.998000;-999.250000;2.440000;1355.180000
321_65;1723.300000;-999.250000;233.050000;4.149000;2.001000;-999.250000;2.432000;1355.280000
321_65;1723.400000;-999.250000;233.310000;4.340000;1.991000;-999.250000;2.430000;1355.380000
321_65;1723.500000;-999.250000;234.240000;4.531000;1.982000;-999.250000;2.427000;1355.480000
321_65;1723.600000;-999.250000;235.170000;4.602000;1.997000;-999.250000;2.422000;1355.580000
321_65;1723.700000;-999.250000;235.975000;4.673000;2.013000;-999.250000;2.417000;1355.680000
321_65;1723.800000;-999.250000;236.780000;4.896000;1.996000;-999.250000;2.406000;1355.780000
321_65;1723.900000;-999.250000;236.910000;5.120000;1.978000;-999.250000;2.395000;1355.880000
321_65;1724.000000;-999.250000;237.040000;5.077000;1.964000;-999.250000;2.398000;1355.980000
321_65;1724.100000;-999.250000;236.710000;5.034000;1.949000;-999.250000;2.400000;1356.080000
321_65;1724.200000;-999.250000;236.380000;5.094000;1.941000;-999.250000;2.406000;1356.180000
321_65;1724.300000;-999.250000;236.295000;5.153000;1.934000;-999.250000;2.412000;1356.280000
321_65;1724.400000;-999.250000;236.210000;5.531000;1.942000;-999.250000;2.419000;1356.380000
321_65;1724.500000;-999.250000;236.515000;5.910000;1.950000;-999.250000;2.426000;1356.480000
321_65;1724.600000;-999.250000;236.820000;6.148000;1.948000;-999.250000;2.434000;1356.580000
321_65;1724.700000;-999.250000;236.775000;6.385000;1.946000;-999.250000;2.441000;1356.680000
321_65;1724.800000;-999.250000;236.730000;6.314000;1.962000;-999.250000;2.444000;1356.780000
321_65;1724.900000;-999.250000;235.490000;6.243000;1.979000;-999.250000;2.447000;1356.880000
321_65;1725.000000;-999.250000;234.250000;5.900000;2.013000;-999.250000;2.450000;1356.980000
321_65;1725.100000;-999.250000;231.690000;5.557000;2.046000;-999.250000;2.452000;1357.080000
321_65;1725.200000;-999.250000;229.130000;5.404000;2.076000;-999.250000;2.454000;1357.180000
321_65;1725.300000;-999.250000;226.770000;5.251000;2.107000;-999.250000;2.457000;1357.280000
321_65;1725.400000;-999.250000;224.410000;5.077000;2.128000;-999.250000;2.470000;1357.380000
321_65;1725.500000;-999.250000;223.735000;4.904000;2.149000;-999.250000;2.484000;1357.480000
321_65;1725.600000;-999.250000;223.060000;4.999000;2.117000;-999.250000;2.492000;1357.580000
321_65;1725.700000;-999.250000;224.105000;5.094000;2.086000;-999.250000;2.501000;1357.680000
321_65;1725.800000;-999.250000;225.150000;4.978000;2.082000;-999.250000;2.489000;1357.780000
321_65;1725.900000;-999.250000;226.500000;4.862000;2.077000;-999.250000;2.477000;1357.880000
321_65;1726.000000;-999.250000;227.850000;4.713000;2.091000;-999.250000;2.471000;1357.980000
321_65;1726.100000;-999.250000;228.375000;4.564000;2.106000;-999.250000;2.466000;1358.080000
321_65;1726.200000;-999.250000;228.900000;4.282000;2.117000;-999.250000;2.464000;1358.180000
321_65;1726.300000;-999.250000;228.410000;4.000000;2.129000;-999.250000;2.461000;1358.280000
321_65;1726.400000;-999.250000;227.920000;3.878000;2.134000;-999.250000;2.455000;1358.380000
321_65;1726.500000;-999.250000;227.070000;3.757000;2.139000;-999.250000;2.449000;1358.480000
321_65;1726.600000;-999.250000;226.220000;3.977000;2.138000;-999.250000;2.447000;1358.580000
321_65;1726.700000;-999.250000;225.750000;4.197000;2.137000;-999.250000;2.446000;1358.680000
321_65;1726.800000;-999.250000;225.280000;4.396000;2.129000;-999.250000;2.457000;1358.780000
321_65;1726.900000;-999.250000;225.365000;4.595000;2.121000;-999.250000;2.467000;1358.880000
321_65;1727.000000;-999.250000;225.450000;4.828000;2.105000;-999.250000;2.469000;1358.980000
321_65;1727.100000;-999.250000;225.750000;5.061000;2.088000;-999.250000;2.470000;1359.080000
321_65;1727.200000;-999.250000;226.050000;5.162000;2.096000;-999.250000;2.464000;1359.180000
321_65;1727.300000;-999.250000;225.865000;5.264000;2.104000;-999.250000;2.457000;1359.280000
321_65;1727.400000;-999.250000;225.680000;5.135000;2.130000;-999.250000;2.457000;1359.380000
321_65;1727.500000;-999.250000;224.555000;5.007000;2.156000;-999.250000;2.456000;1359.480000
321_65;1727.600000;-999.250000;223.430000;4.742000;2.212000;-999.250000;2.460000;1359.580000
321_65;1727.700000;-999.250000;221.245000;4.477000;2.268000;-999.250000;2.463000;1359.680000
321_65;1727.800000;-999.250000;219.060000;4.283000;2.341000;-999.250000;2.476000;1359.780000
321_65;1727.900000;-999.250000;216.380000;4.089000;2.414000;-999.250000;2.489000;1359.880000
321_65;1728.000000;-999.250000;213.700000;3.956000;2.433000;-999.250000;2.512000;1359.980000
321_65;1728.100000;-999.250000;212.015000;3.823000;2.452000;-999.250000;2.535000;1360.080000
321_65;1728.200000;-999.250000;210.330000;3.974000;2.470000;-999.250000;2.544000;1360.180000
321_65;1728.300000;-999.250000;210.900000;4.124000;2.488000;-999.250000;2.553000;1360.280000
321_65;1728.400000;-999.250000;211.470000;4.370000;2.431000;-999.250000;2.556000;1360.380000
321_65;1728.500000;-999.250000;214.010000;4.616000;2.373000;-999.250000;2.559000;1360.480000
321_65;1728.600000;-999.250000;216.550000;4.811000;2.300000;-999.250000;2.539000;1360.580000
321_65;1728.700000;-999.250000;219.700000;5.005000;2.228000;-999.250000;2.519000;1360.680000
321_65;1728.800000;-999.250000;222.850000;5.246000;2.188000;-999.250000;2.507000;1360.780000
321_65;1728.900000;-999.250000;224.985000;5.486000;2.149000;-999.250000;2.494000;1360.880000
321_65;1729.000000;-999.250000;227.120000;5.438000;2.132000;-999.250000;2.483000;1360.980000
321_65;1729.100000;-999.250000;227.575000;5.391000;2.116000;-999.250000;2.471000;1361.080000
321_65;1729.200000;-999.250000;228.030000;5.109000;2.116000;-999.250000;2.464000;1361.180000
321_65;1729.300000;-999.250000;227.285000;4.826000;2.117000;-999.250000;2.457000;1361.280000
321_65;1729.400000;-999.250000;226.540000;4.383000;2.155000;-999.250000;2.457000;1361.380000
321_65;1729.500000;-999.250000;225.265000;3.940000;2.194000;-999.250000;2.457000;1361.480000
321_65;1729.600000;-999.250000;223.990000;3.907000;2.227000;-999.250000;2.456000;1361.580000
321_65;1729.700000;-999.250000;222.390000;3.874000;2.261000;-999.250000;2.454000;1361.680000
321_65;1729.800000;-999.250000;220.790000;4.098000;2.281000;-999.250000;2.462000;1361.780000
